country,country_code,indicator,year,value,long_name,income_group,region,lending_category,other_groups,currency_unit,latest_population_census,latest_household_survey,special_notes,national_accounts_base_year,national_accounts_reference_year,system_of_national_accounts,sna_price_valuation,ppp_survey_years,balance_of_payments_manual_in_use,external_debt_reporting_status,system_of_trade,government_accounting_concept,imf_data_dissemination_standard,source_of_most_recent_income_and_expenditure_data,vital_registration_complete,latest_agricultural_census,latest_industrial_data,latest_trade_data,latest_water_withdrawal_data,2-alpha_code,wb-2_code,table_name,short_name
Rwanda,RWA       ,Average interest on new external debt commitments (%),2007,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,"Average interest on new external debt commitments, official (%)",2007,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,"Average interest on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,Average maturity on new external debt commitments (years),2007,25.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,"Average maturity on new external debt commitments, official (years)",2007,25.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,"Average maturity on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,Concessional debt (% of total external debt),2007,66.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,"Currency composition of PPG debt, all other currencies (%)",2007,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA       ,"Currency composition of PPG debt, Euro (%)",2007,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,Average grace period on new external debt commitments (years),2007,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average grace period on new external debt commitments, official (years)",2007,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average grace period on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,Average grant element on new external debt commitments (%),2007,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average grant element on new external debt commitments, official (%)",2007,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average grant element on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,Average interest on new external debt commitments (%),2007,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average interest on new external debt commitments, official (%)",2007,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average interest on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,Average maturity on new external debt commitments (years),2007,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average maturity on new external debt commitments, official (years)",2007,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Average maturity on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,Concessional debt (% of total external debt),2007,30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Currency composition of PPG debt, all other currencies (%)",2007,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP       ,"Currency composition of PPG debt, Euro (%)",2007,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,Average grace period on new external debt commitments (years),2007,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average grace period on new external debt commitments, official (years)",2007,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average grace period on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,Average grant element on new external debt commitments (%),2007,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average grant element on new external debt commitments, official (%)",2007,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average grant element on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,Average interest on new external debt commitments (%),2007,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average interest on new external debt commitments, official (%)",2007,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average interest on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,Average maturity on new external debt commitments (years),2007,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average maturity on new external debt commitments, official (years)",2007,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Average maturity on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,Concessional debt (% of total external debt),2007,47.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Currency composition of PPG debt, all other currencies (%)",2007,34.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN       ,"Currency composition of PPG debt, Euro (%)",2007,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,Average grace period on new external debt commitments (years),2007,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average grace period on new external debt commitments, official (years)",2007,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average grace period on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,Average grant element on new external debt commitments (%),2007,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average grant element on new external debt commitments, official (%)",2007,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average grant element on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,Average interest on new external debt commitments (%),2007,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average interest on new external debt commitments, official (%)",2007,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average interest on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,Average maturity on new external debt commitments (years),2007,21.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average maturity on new external debt commitments, official (years)",2007,21.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Average maturity on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,Concessional debt (% of total external debt),2007,37.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Currency composition of PPG debt, all other currencies (%)",2007,18.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE       ,"Currency composition of PPG debt, Euro (%)",2007,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,Average grace period on new external debt commitments (years),2007,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average grace period on new external debt commitments, official (years)",2007,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average grace period on new external debt commitments, private (years)",2007,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,Average grant element on new external debt commitments (%),2007,57.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average grant element on new external debt commitments, official (%)",2007,59.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average grant element on new external debt commitments, private (%)",2007,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,Average interest on new external debt commitments (%),2007,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average interest on new external debt commitments, official (%)",2007,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average interest on new external debt commitments, private (%)",2007,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,Average maturity on new external debt commitments (years),2007,40.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average maturity on new external debt commitments, official (years)",2007,41.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Average maturity on new external debt commitments, private (years)",2007,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,Concessional debt (% of total external debt),2007,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Currency composition of PPG debt, all other currencies (%)",2007,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA       ,"Currency composition of PPG debt, Euro (%)",2007,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,Average grace period on new external debt commitments (years),2007,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average grace period on new external debt commitments, official (years)",2007,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average grace period on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,Average grant element on new external debt commitments (%),2007,28.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average grant element on new external debt commitments, official (%)",2007,28.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average grant element on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,Average interest on new external debt commitments (%),2007,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average interest on new external debt commitments, official (%)",2007,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average interest on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,Average maturity on new external debt commitments (years),2007,22.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average maturity on new external debt commitments, official (years)",2007,22.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Average maturity on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,Concessional debt (% of total external debt),2007,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Currency composition of PPG debt, all other currencies (%)",2007,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO       ,"Currency composition of PPG debt, Euro (%)",2007,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,Average grace period on new external debt commitments (years),2007,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average grace period on new external debt commitments, official (years)",2007,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average grace period on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,Average grant element on new external debt commitments (%),2007,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average grant element on new external debt commitments, official (%)",2007,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average grant element on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,Average interest on new external debt commitments (%),2007,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average interest on new external debt commitments, official (%)",2007,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average interest on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,Average maturity on new external debt commitments (years),2007,20.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average maturity on new external debt commitments, official (years)",2007,20.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average maturity on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,Concessional debt (% of total external debt),2007,69.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Currency composition of PPG debt, all other currencies (%)",2007,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Currency composition of PPG debt, Euro (%)",2007,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average grace period on new external debt commitments (years),2007,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grace period on new external debt commitments, official (years)",2007,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grace period on new external debt commitments, private (years)",2007,18.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average grant element on new external debt commitments (%),2007,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grant element on new external debt commitments, official (%)",2007,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grant element on new external debt commitments, private (%)",2007,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average interest on new external debt commitments (%),2007,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average interest on new external debt commitments, official (%)",2007,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average interest on new external debt commitments, private (%)",2007,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average maturity on new external debt commitments (years),2007,21.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average maturity on new external debt commitments, official (years)",2007,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average maturity on new external debt commitments, private (years)",2007,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Concessional debt (% of total external debt),2007,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Currency composition of PPG debt, all other currencies (%)",2007,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Currency composition of PPG debt, Euro (%)",2007,50.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average grace period on new external debt commitments (years),2007,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grace period on new external debt commitments, official (years)",2007,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grace period on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average grant element on new external debt commitments (%),2007,57.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grant element on new external debt commitments, official (%)",2007,57.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grant element on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average interest on new external debt commitments (%),2007,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average interest on new external debt commitments, official (%)",2007,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average interest on new external debt commitments, private (%)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average maturity on new external debt commitments (years),2007,41.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average maturity on new external debt commitments, official (years)",2007,41.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average maturity on new external debt commitments, private (years)",2007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Concessional debt (% of total external debt),2007,74.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Currency composition of PPG debt, all other currencies (%)",2007,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Currency composition of PPG debt, Euro (%)",2007,10.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average grace period on new external debt commitments (years),2007,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grace period on new external debt commitments, official (years)",2007,9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grace period on new external debt commitments, private (years)",2007,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average grant element on new external debt commitments (%),2007,27.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grant element on new external debt commitments, official (%)",2007,34.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grant element on new external debt commitments, private (%)",2007,-8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average interest on new external debt commitments (%),2007,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average interest on new external debt commitments, official (%)",2007,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average interest on new external debt commitments, private (%)",2007,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average maturity on new external debt commitments (years),2007,26.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average maturity on new external debt commitments, official (years)",2007,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average maturity on new external debt commitments, private (years)",2007,13.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Concessional debt (% of total external debt),2007,45.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Currency composition of PPG debt, all other currencies (%)",2007,10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Currency composition of PPG debt, Euro (%)",2007,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average grace period on new external debt commitments (years),2008,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grace period on new external debt commitments, official (years)",2008,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grace period on new external debt commitments, private (years)",2008,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average grant element on new external debt commitments (%),2008,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grant element on new external debt commitments, official (%)",2008,37.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grant element on new external debt commitments, private (%)",2008,-7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average interest on new external debt commitments (%),2008,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average interest on new external debt commitments, official (%)",2008,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average interest on new external debt commitments, private (%)",2008,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average maturity on new external debt commitments (years),2008,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average maturity on new external debt commitments, official (years)",2008,28.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average maturity on new external debt commitments, private (years)",2008,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Concessional debt (% of total external debt),2008,27.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
